county,state,state_abbr,region,lat,lng
Schley County,Georgia,GA,South,32.263444,-84.322708
Screven County,Georgia,GA,South,32.744751,-81.617585
Seminole County,Georgia,GA,South,30.93396,-84.867685
Spalding County,Georgia,GA,South,33.262348,-84.284905
Stephens County,Georgia,GA,South,34.553582,-83.290588
Stewart County,Georgia,GA,South,32.073225,-84.834912
Sumter County,Georgia,GA,South,32.042266,-84.204294
Talbot County,Georgia,GA,South,32.704603,-84.530029
Taliaferro County,Georgia,GA,South,33.559319,-82.875272
Tattnall County,Georgia,GA,South,32.043768,-82.059208
Taylor County,Georgia,GA,South,32.554667,-84.251426
Telfair County,Georgia,GA,South,31.913641,-82.931063
Terrell County,Georgia,GA,South,31.777191,-84.439446
Thomas County,Georgia,GA,South,30.864619,-83.919815
Tift County,Georgia,GA,South,31.457003,-83.525931
Toombs County,Georgia,GA,South,32.117753,-82.330597
Towns County,Georgia,GA,South,34.902529,-83.732264
Treutlen County,Georgia,GA,South,32.409586,-82.570882
Troup County,Georgia,GA,South,33.034482,-85.02836
Turner County,Georgia,GA,South,31.7248,-83.620319
Twiggs County,Georgia,GA,South,32.665847,-83.425879
Union County,Georgia,GA,South,34.833333,-83.989257
Upson County,Georgia,GA,South,32.881837,-84.292283
Walker County,Georgia,GA,South,34.735802,-85.305456
Walton County,Georgia,GA,South,33.783887,-83.731829
Ware County,Georgia,GA,South,31.050881,-82.421507
Warren County,Georgia,GA,South,33.419169,-82.688012
Washington County,Georgia,GA,South,32.971843,-82.798112
Wayne County,Georgia,GA,South,31.547845,-81.912376
Webster County,Georgia,GA,South,32.046691,-84.553828
Wheeler County,Georgia,GA,South,32.105258,-82.733849
White County,Georgia,GA,South,34.644182,-83.743
Whitfield County,Georgia,GA,South,34.801726,-84.968541
Wilcox County,Georgia,GA,South,31.96272,-83.438259
Wilkes County,Georgia,GA,South,33.779031,-82.747921
Wilkinson County,Georgia,GA,South,32.804266,-83.175512
Worth County,Georgia,GA,South,31.551773,-83.84996
Hawaii County,Hawaii,HI,West,19.597764,-155.502443
Honolulu County,Hawaii,HI,West,21.461365,-158.201974
Kalawao County,Hawaii,HI,West,21.218764,-156.97401
Kauai County,Hawaii,HI,West,22.012038,-159.705965
Maui County,Hawaii,HI,West,20.855931,-156.60155
Ada County,Idaho,ID,West,43.451477,-116.244376
Adams County,Idaho,ID,West,44.877004,-116.461624
Bannock County,Idaho,ID,West,42.692921,-112.228982
Bear Lake County,Idaho,ID,West,42.285892,-111.327517
Benewah County,Idaho,ID,West,47.218451,-116.633541
Bingham County,Idaho,ID,West,43.216357,-112.399206
Blaine County,Idaho,ID,West,43.394192,-113.955371
Boise County,Idaho,ID,West,43.987275,-115.71511
Bonner County,Idaho,ID,West,48.324634,-116.62745
Bonneville County,Idaho,ID,West,43.395171,-111.621878
Boundary County,Idaho,ID,West,48.773131,-116.524668
Butte County,Idaho,ID,West,43.685101,-113.177631
Camas County,Idaho,ID,West,43.502552,-114.772135
Canyon County,Idaho,ID,West,43.625796,-116.709058
Caribou County,Idaho,ID,West,42.786072,-111.544273
Cassia County,Idaho,ID,West,42.282313,-113.626328
Clark County,Idaho,ID,West,44.290218,-112.354613
Clearwater County,Idaho,ID,West,46.67257,-115.6535
Custer County,Idaho,ID,West,44.273351,-114.252267
Elmore County,Idaho,ID,West,43.394698,-115.471205
Franklin County,Idaho,ID,West,42.173609,-111.822965
Fremont County,Idaho,ID,West,44.218091,-111.484429
Gem County,Idaho,ID,West,44.061473,-116.398784
Gooding County,Idaho,ID,West,42.973185,-114.82142
Idaho County,Idaho,ID,West,45.849644,-115.467337
Jefferson County,Idaho,ID,West,43.796965,-112.318588
Jerome County,Idaho,ID,West,42.691395,-114.262086
Kootenai County,Idaho,ID,West,47.675957,-116.695919
Latah County,Idaho,ID,West,46.81892,-116.730974
Lemhi County,Idaho,ID,West,44.928506,-113.887042
Lewis County,Idaho,ID,West,46.236328,-116.42376
Lincoln County,Idaho,ID,West,42.990782,-114.153089
Madison County,Idaho,ID,West,43.788614,-111.656993
Minidoka County,Idaho,ID,West,42.857211,-113.63984
Nez Perce County,Idaho,ID,West,46.333791,-116.760909
Oneida County,Idaho,ID,West,42.183895,-112.520449
Owyhee County,Idaho,ID,West,42.572851,-116.18969
Payette County,Idaho,ID,West,44.00243,-116.750238
Power County,Idaho,ID,West,42.694126,-112.844407
Shoshone County,Idaho,ID,West,47.347694,-115.885092
Teton County,Idaho,ID,West,43.760994,-111.211765
Twin Falls County,Idaho,ID,West,42.352309,-114.665639
Valley County,Idaho,ID,West,44.85596,-115.618061
Washington County,Idaho,ID,West,44.448223,-116.797792
Adams County,Illinois,IL,Midwest,39.986052,-91.194961
Alexander County,Illinois,IL,Midwest,37.183658,-89.349516
Bond County,Illinois,IL,Midwest,38.885924,-89.436592
Boone County,Illinois,IL,Midwest,42.318983,-88.824295
Brown County,Illinois,IL,Midwest,39.962069,-90.750309
Bureau County,Illinois,IL,Midwest,41.401304,-89.528377
Calhoun County,Illinois,IL,Midwest,39.164262,-90.666295
Carroll County,Illinois,IL,Midwest,42.0709,-89.924189
Cass County,Illinois,IL,Midwest,39.969202,-90.245704
Champaign County,Illinois,IL,Midwest,40.138985,-88.196975
Christian County,Illinois,IL,Midwest,39.545524,-89.279593
Clark County,Illinois,IL,Midwest,39.332334,-87.791683
Clay County,Illinois,IL,Midwest,38.746819,-88.482325
Clinton County,Illinois,IL,Midwest,38.606295,-89.426228
Coles County,Illinois,IL,Midwest,39.51368,-88.220782
Cook County,Illinois,IL,Midwest,41.894294,-87.645455
Crawford County,Illinois,IL,Midwest,39.002787,-87.760619
Cumberland County,Illinois,IL,Midwest,39.273121,-88.240619
DeKalb County,Illinois,IL,Midwest,41.894612,-88.768991
De Witt County,Illinois,IL,Midwest,40.181499,-88.901853
Douglas County,Illinois,IL,Midwest,39.766078,-88.222866
DuPage County,Illinois,IL,Midwest,41.852058,-88.086039
Edgar County,Illinois,IL,Midwest,39.679037,-87.74711
Edwards County,Illinois,IL,Midwest,38.417095,-88.047941
Effingham County,Illinois,IL,Midwest,39.047945,-88.592849
Fayette County,Illinois,IL,Midwest,39.001125,-89.017923
Ford County,Illinois,IL,Midwest,40.596539,-88.224588
Franklin County,Illinois,IL,Midwest,37.991852,-88.926321
Fulton County,Illinois,IL,Midwest,40.46524,-90.202269
Gallatin County,Illinois,IL,Midwest,37.768677,-88.227964
Greene County,Illinois,IL,Midwest,39.355439,-90.387682
Grundy County,Illinois,IL,Midwest,41.29241,-88.401054
Hamilton County,Illinois,IL,Midwest,38.085227,-88.539009
Hancock County,Illinois,IL,Midwest,40.401318,-91.168801
Hardin County,Illinois,IL,Midwest,37.517852,-88.266148
Henderson County,Illinois,IL,Midwest,40.814471,-90.941246
Henry County,Illinois,IL,Midwest,41.350021,-90.130838
Iroquois County,Illinois,IL,Midwest,40.748867,-87.833601
Jackson County,Illinois,IL,Midwest,37.786096,-89.381212
Jasper County,Illinois,IL,Midwest,39.004886,-88.150725
Jefferson County,Illinois,IL,Midwest,38.30078,-88.92421
Jersey County,Illinois,IL,Midwest,39.080195,-90.361385
Jo Daviess County,Illinois,IL,Midwest,42.362391,-90.21147
Johnson County,Illinois,IL,Midwest,37.460709,-88.882131
Kane County,Illinois,IL,Midwest,41.939594,-88.42804
Kankakee County,Illinois,IL,Midwest,41.13951,-87.861117
Kendall County,Illinois,IL,Midwest,41.58814,-88.430626
Knox County,Illinois,IL,Midwest,40.930945,-90.213792
Lake County,Illinois,IL,Midwest,42.185968,-87.805939
LaSalle County,Illinois,IL,Midwest,41.343341,-88.885931
Lawrence County,Illinois,IL,Midwest,38.718954,-87.730221
Lee County,Illinois,IL,Midwest,41.747447,-89.299362
Livingston County,Illinois,IL,Midwest,40.894376,-88.552852
Logan County,Illinois,IL,Midwest,40.129277,-89.365309
McDonough County,Illinois,IL,Midwest,40.455808,-90.678954
McHenry County,Illinois,IL,Midwest,42.324298,-88.452245
McLean County,Illinois,IL,Midwest,40.494559,-88.844539
Macon County,Illinois,IL,Midwest,39.860237,-88.961529
Macoupin County,Illinois,IL,Midwest,39.265914,-89.92633
Madison County,Illinois,IL,Midwest,38.82712,-89.900227
Marion County,Illinois,IL,Midwest,38.648236,-88.920362
Marshall County,Illinois,IL,Midwest,41.031119,-89.342371
Mason County,Illinois,IL,Midwest,40.236993,-89.913575
Massac County,Illinois,IL,Midwest,37.216119,-88.705658
Menard County,Illinois,IL,Midwest,40.022569,-89.794133
Mercer County,Illinois,IL,Midwest,41.205605,-90.74177
Monroe County,Illinois,IL,Midwest,38.277983,-90.179078
Montgomery County,Illinois,IL,Midwest,39.228068,-89.478141
Morgan County,Illinois,IL,Midwest,39.717657,-90.204993
Moultrie County,Illinois,IL,Midwest,39.636896,-88.625726
Ogle County,Illinois,IL,Midwest,42.041884,-89.320176
Peoria County,Illinois,IL,Midwest,40.785972,-89.766993
Perry County,Illinois,IL,Midwest,38.084381,-89.368525
Piatt County,Illinois,IL,Midwest,40.009033,-88.592355
Pike County,Illinois,IL,Midwest,39.625106,-90.889034
Pope County,Illinois,IL,Midwest,37.417169,-88.542374
Pulaski County,Illinois,IL,Midwest,37.215615,-89.127755
Putnam County,Illinois,IL,Midwest,41.198961,-89.298347
Randolph County,Illinois,IL,Midwest,38.056515,-89.82121
Richland County,Illinois,IL,Midwest,38.712187,-88.085452
Rock Island County,Illinois,IL,Midwest,41.468421,-90.572125
St. Clair County,Illinois,IL,Midwest,38.470198,-89.928546
Saline County,Illinois,IL,Midwest,37.751508,-88.545024
Sangamon County,Illinois,IL,Midwest,39.756886,-89.662435
Schuyler County,Illinois,IL,Midwest,40.156905,-90.613464
Scott County,Illinois,IL,Midwest,39.637002,-90.477771
Shelby County,Illinois,IL,Midwest,39.384917,-88.798865
Stark County,Illinois,IL,Midwest,41.096908,-89.797411
Stephenson County,Illinois,IL,Midwest,42.349726,-89.665994
Tazewell County,Illinois,IL,Midwest,40.508074,-89.51626
Union County,Illinois,IL,Midwest,37.485652,-89.244639
Vermilion County,Illinois,IL,Midwest,40.186754,-87.726778
Wabash County,Illinois,IL,Midwest,38.445821,-87.839167
Warren County,Illinois,IL,Midwest,40.850441,-90.620223
Washington County,Illinois,IL,Midwest,38.35314,-89.417187
Wayne County,Illinois,IL,Midwest,38.431857,-88.43243
White County,Illinois,IL,Midwest,38.087326,-88.178623
Whiteside County,Illinois,IL,Midwest,41.750673,-89.911005
Will County,Illinois,IL,Midwest,41.448474,-87.978456
Williamson County,Illinois,IL,Midwest,37.730353,-88.930018
Winnebago County,Illinois,IL,Midwest,42.337396,-89.161205
Woodford County,Illinois,IL,Midwest,40.789787,-89.210587
Adams County,Indiana,IN,Midwest,40.74573,-84.936134
Allen County,Indiana,IN,Midwest,41.091909,-85.071791
Bartholomew County,Indiana,IN,Midwest,39.205843,-85.897999
Benton County,Indiana,IN,Midwest,40.600939,-87.314786
Blackford County,Indiana,IN,Midwest,40.472672,-85.32373
Boone County,Indiana,IN,Midwest,40.050892,-86.469014
Brown County,Indiana,IN,Midwest,39.195113,-86.230121
Carroll County,Indiana,IN,Midwest,40.58498,-86.565141
Cass County,Indiana,IN,Midwest,40.753799,-86.355168
Clark County,Indiana,IN,Midwest,38.476217,-85.711122
Clay County,Indiana,IN,Midwest,39.393928,-87.115858
Clinton County,Indiana,IN,Midwest,40.305944,-86.477567
Crawford County,Indiana,IN,Midwest,38.289433,-86.440871
Daviess County,Indiana,IN,Midwest,38.69609,-87.076943
Dearborn County,Indiana,IN,Midwest,39.140897,-84.975868
Decatur County,Indiana,IN,Midwest,39.30598,-85.499831
DeKalb County,Indiana,IN,Midwest,41.39676,-85.002697
Delaware County,Indiana,IN,Midwest,40.227543,-85.399262
Dubois County,Indiana,IN,Midwest,38.373344,-86.873385
Elkhart County,Indiana,IN,Midwest,41.600693,-85.863986
Fayette County,Indiana,IN,Midwest,39.639654,-85.185034
Floyd County,Indiana,IN,Midwest,38.318081,-85.911847
Fountain County,Indiana,IN,Midwest,40.121237,-87.234872
Franklin County,Indiana,IN,Midwest,39.409762,-85.066964
Fulton County,Indiana,IN,Midwest,41.050384,-86.265006
Gibson County,Indiana,IN,Midwest,38.317398,-87.580523
Grant County,Indiana,IN,Midwest,40.515758,-85.654946
Greene County,Indiana,IN,Midwest,39.047147,-87.004771
Hamilton County,Indiana,IN,Midwest,40.053513,-86.021709
Hancock County,Indiana,IN,Midwest,39.822529,-85.77315
Harrison County,Indiana,IN,Midwest,38.186454,-86.103766
Hendricks County,Indiana,IN,Midwest,39.768963,-86.509908
Henry County,Indiana,IN,Midwest,39.929591,-85.397363
Howard County,Indiana,IN,Midwest,40.483537,-86.114118
Huntington County,Indiana,IN,Midwest,40.826394,-85.478597
Jackson County,Indiana,IN,Midwest,38.911957,-86.042516
Jasper County,Indiana,IN,Midwest,41.017688,-87.118814
Jay County,Indiana,IN,Midwest,40.434956,-85.002331
Jefferson County,Indiana,IN,Midwest,38.783604,-85.44009
Jennings County,Indiana,IN,Midwest,38.996229,-85.628103
Johnson County,Indiana,IN,Midwest,39.496092,-86.094264
Knox County,Indiana,IN,Midwest,38.688381,-87.420358
Kosciusko County,Indiana,IN,Midwest,41.244293,-85.861575
LaGrange County,Indiana,IN,Midwest,41.642462,-85.427845
Lake County,Indiana,IN,Midwest,41.472247,-87.374337
LaPorte County,Indiana,IN,Midwest,41.549013,-86.744739
Lawrence County,Indiana,IN,Midwest,38.839815,-86.48782
Madison County,Indiana,IN,Midwest,40.166203,-85.722454
Marion County,Indiana,IN,Midwest,39.782976,-86.135794
Marshall County,Indiana,IN,Midwest,41.325003,-86.269036
Martin County,Indiana,IN,Midwest,38.705322,-86.801847
Miami County,Indiana,IN,Midwest,40.772883,-86.044258
Monroe County,Indiana,IN,Midwest,39.160729,-86.52331
Montgomery County,Indiana,IN,Midwest,40.040296,-86.892715
Morgan County,Indiana,IN,Midwest,39.482646,-86.447457
Newton County,Indiana,IN,Midwest,40.962399,-87.402172
Noble County,Indiana,IN,Midwest,41.404679,-85.417271
Ohio County,Indiana,IN,Midwest,38.940527,-84.964299
Orange County,Indiana,IN,Midwest,38.547381,-86.489257
Owen County,Indiana,IN,Midwest,39.317339,-86.838845
Parke County,Indiana,IN,Midwest,39.77425,-87.19695
Perry County,Indiana,IN,Midwest,38.081436,-86.62654
Pike County,Indiana,IN,Midwest,38.397961,-87.232547
Porter County,Indiana,IN,Midwest,41.509914,-87.071313
Posey County,Indiana,IN,Midwest,38.027614,-87.868653
Pulaski County,Indiana,IN,Midwest,41.045272,-86.692538
Putnam County,Indiana,IN,Midwest,39.665548,-86.853373
Randolph County,Indiana,IN,Midwest,40.164079,-85.00579
Ripley County,Indiana,IN,Midwest,39.100226,-85.260494
Rush County,Indiana,IN,Midwest,39.622362,-85.466529
St. Joseph County,Indiana,IN,Midwest,41.617723,-86.288048
Scott County,Indiana,IN,Midwest,38.679431,-85.751898
Shelby County,Indiana,IN,Midwest,39.524135,-85.792174
Spencer County,Indiana,IN,Midwest,38.009697,-87.010375
Starke County,Indiana,IN,Midwest,41.284478,-86.644636
Steuben County,Indiana,IN,Midwest,41.643467,-85.002405
Sullivan County,Indiana,IN,Midwest,39.089225,-87.415843
Switzerland County,Indiana,IN,Midwest,38.825854,-85.029681
Tippecanoe County,Indiana,IN,Midwest,40.389133,-86.893554
Tipton County,Indiana,IN,Midwest,40.310229,-86.056207
Union County,Indiana,IN,Midwest,39.623094,-84.925145
Vanderburgh County,Indiana,IN,Midwest,38.02007,-87.586166
Vermillion County,Indiana,IN,Midwest,39.854045,-87.462071
Vigo County,Indiana,IN,Midwest,39.430874,-87.390989
Wabash County,Indiana,IN,Midwest,40.843747,-85.795192
Warren County,Indiana,IN,Midwest,40.352498,-87.375163
Warrick County,Indiana,IN,Midwest,38.097728,-87.272049
Washington County,Indiana,IN,Midwest,38.600613,-86.104751
Wayne County,Indiana,IN,Midwest,39.863091,-85.006735
Wells County,Indiana,IN,Midwest,40.735547,-85.213349
White County,Indiana,IN,Midwest,40.75095,-86.864293
Whitley County,Indiana,IN,Midwest,41.136426,-85.501892
Adair County,Iowa,IA,Midwest,41.328528,-94.478164
Adams County,Iowa,IA,Midwest,41.021656,-94.696906
Allamakee County,Iowa,IA,Midwest,43.274964,-91.382751
Appanoose County,Iowa,IA,Midwest,40.744249,-92.873062
Audubon County,Iowa,IA,Midwest,41.679178,-94.904312
Benton County,Iowa,IA,Midwest,42.092547,-92.05763
Black Hawk County,Iowa,IA,Midwest,42.471132,-92.3076
Boone County,Iowa,IA,Midwest,42.038623,-93.938605
Bremer County,Iowa,IA,Midwest,42.780895,-92.327356
Buchanan County,Iowa,IA,Midwest,42.470328,-91.838666
Buena Vista County,Iowa,IA,Midwest,42.741522,-95.141432
Butler County,Iowa,IA,Midwest,42.734757,-92.780153
Calhoun County,Iowa,IA,Midwest,42.386061,-94.643602
Carroll County,Iowa,IA,Midwest,42.039502,-94.86765
Cass County,Iowa,IA,Midwest,41.333824,-94.933302
Cedar County,Iowa,IA,Midwest,41.77236,-91.132611
Cerro Gordo County,Iowa,IA,Midwest,43.074975,-93.250965
Cherokee County,Iowa,IA,Midwest,42.742737,-95.633262
Chickasaw County,Iowa,IA,Midwest,43.059741,-92.31721
Clarke County,Iowa,IA,Midwest,41.029726,-93.785259
Clay County,Iowa,IA,Midwest,43.081224,-95.149875
Clayton County,Iowa,IA,Midwest,42.840985,-91.323576
Clinton County,Iowa,IA,Midwest,41.898073,-90.534243
Crawford County,Iowa,IA,Midwest,42.043119,-95.38909
Dallas County,Iowa,IA,Midwest,41.68532,-94.040706
Davis County,Iowa,IA,Midwest,40.748089,-92.410345
Decatur County,Iowa,IA,Midwest,40.736379,-93.78458
Delaware County,Iowa,IA,Midwest,42.473014,-91.366767
Des Moines County,Iowa,IA,Midwest,40.915339,-91.186925
Dickinson County,Iowa,IA,Midwest,43.389611,-95.196057
Dubuque County,Iowa,IA,Midwest,42.463481,-90.878771
Emmet County,Iowa,IA,Midwest,43.377984,-94.66937
Fayette County,Iowa,IA,Midwest,42.864122,-91.840376
Floyd County,Iowa,IA,Midwest,43.052741,-92.787367
Franklin County,Iowa,IA,Midwest,42.736545,-93.271415
Fremont County,Iowa,IA,Midwest,40.74259,-95.599182
Greene County,Iowa,IA,Midwest,42.042513,-94.388727
Grundy County,Iowa,IA,Midwest,42.403339,-92.790244
Guthrie County,Iowa,IA,Midwest,41.683573,-94.501272
Hamilton County,Iowa,IA,Midwest,42.390789,-93.70913
Hancock County,Iowa,IA,Midwest,43.075411,-93.743697
Hardin County,Iowa,IA,Midwest,42.390208,-93.241669
Harrison County,Iowa,IA,Midwest,41.688584,-95.827149
Henry County,Iowa,IA,Midwest,40.984802,-91.547259
Howard County,Iowa,IA,Midwest,43.365312,-92.321908
Humboldt County,Iowa,IA,Midwest,42.782221,-94.202775
Ida County,Iowa,IA,Midwest,42.39186,-95.507421
Iowa County,Iowa,IA,Midwest,41.683918,-92.059123
Jackson County,Iowa,IA,Midwest,42.164226,-90.574582
Jasper County,Iowa,IA,Midwest,41.685551,-93.054147
Jefferson County,Iowa,IA,Midwest,41.006376,-91.966628
Johnson County,Iowa,IA,Midwest,41.670668,-91.590529
Jones County,Iowa,IA,Midwest,42.125118,-91.116914
Keokuk County,Iowa,IA,Midwest,41.331182,-92.167721
Kossuth County,Iowa,IA,Midwest,43.212356,-94.213965
Lee County,Iowa,IA,Midwest,40.647588,-91.477157
Linn County,Iowa,IA,Midwest,42.077951,-91.597674
Louisa County,Iowa,IA,Midwest,41.218211,-91.256994
Lucas County,Iowa,IA,Midwest,41.033344,-93.331467
Lyon County,Iowa,IA,Midwest,43.38358,-96.207201
Madison County,Iowa,IA,Midwest,41.330622,-94.015184
Mahaska County,Iowa,IA,Midwest,41.330797,-92.636366
Marion County,Iowa,IA,Midwest,41.331433,-93.093868
Marshall County,Iowa,IA,Midwest,42.0417,-92.981403
Mills County,Iowa,IA,Midwest,41.033703,-95.619101
Mitchell County,Iowa,IA,Midwest,43.348564,-92.784466
Monona County,Iowa,IA,Midwest,42.049432,-95.956566
Monroe County,Iowa,IA,Midwest,41.028847,-92.869642
Montgomery County,Iowa,IA,Midwest,41.021735,-95.15779
Muscatine County,Iowa,IA,Midwest,41.483776,-91.118699
O'Brien County,Iowa,IA,Midwest,43.083746,-95.625624
Osceola County,Iowa,IA,Midwest,43.378542,-95.633788
Page County,Iowa,IA,Midwest,40.739097,-95.144301
Palo Alto County,Iowa,IA,Midwest,43.075337,-94.669055
Plymouth County,Iowa,IA,Midwest,42.737585,-96.215864
Pocahontas County,Iowa,IA,Midwest,42.734033,-94.678279
Polk County,Iowa,IA,Midwest,41.684816,-93.568971
Pottawattamie County,Iowa,IA,Midwest,41.340184,-95.544905
Poweshiek County,Iowa,IA,Midwest,41.684642,-92.522934
Ringgold County,Iowa,IA,Midwest,40.735334,-94.244251
Sac County,Iowa,IA,Midwest,42.387526,-95.105224
Scott County,Iowa,IA,Midwest,41.642079,-90.622289
Shelby County,Iowa,IA,Midwest,41.679014,-95.308917
Sioux County,Iowa,IA,Midwest,43.082646,-96.17801
Story County,Iowa,IA,Midwest,42.037538,-93.466093
Tama County,Iowa,IA,Midwest,42.074848,-92.529411
Taylor County,Iowa,IA,Midwest,40.737949,-94.697108
Union County,Iowa,IA,Midwest,41.02855,-94.245091
Van Buren County,Iowa,IA,Midwest,40.754117,-91.952943
Wapello County,Iowa,IA,Midwest,41.031275,-92.409466
Warren County,Iowa,IA,Midwest,41.332446,-93.568751
Washington County,Iowa,IA,Midwest,41.329401,-91.725052
Wayne County,Iowa,IA,Midwest,40.739983,-93.332613
Webster County,Iowa,IA,Midwest,42.433579,-94.175831
Winnebago County,Iowa,IA,Midwest,43.378124,-93.743488
Winneshiek County,Iowa,IA,Midwest,43.292989,-91.850788
Woodbury County,Iowa,IA,Midwest,42.39322,-96.053296
Worth County,Iowa,IA,Midwest,43.373491,-93.248533
Wright County,Iowa,IA,Midwest,42.733007,-93.734735
Allen County,Kansas,KS,Midwest,37.884228,-95.300945
Anderson County,Kansas,KS,Midwest,38.215114,-95.292046
Atchison County,Kansas,KS,Midwest,39.532544,-95.313397
Barber County,Kansas,KS,Midwest,37.222906,-98.685052
Barton County,Kansas,KS,Midwest,38.481239,-98.767837
Bourbon County,Kansas,KS,Midwest,37.8561,-94.850928
Brown County,Kansas,KS,Midwest,39.825931,-95.569905
Butler County,Kansas,KS,Midwest,37.773649,-96.83884
Chase County,Kansas,KS,Midwest,38.299475,-96.594029
Chautauqua County,Kansas,KS,Midwest,37.154259,-96.245396
Cherokee County,Kansas,KS,Midwest,37.169392,-94.845698
Cheyenne County,Kansas,KS,Midwest,39.789901,-101.727317
Clark County,Kansas,KS,Midwest,37.233831,-99.813869
Clay County,Kansas,KS,Midwest,39.344964,-97.168853
Cloud County,Kansas,KS,Midwest,39.487329,-97.64139
Coffey County,Kansas,KS,Midwest,38.23645,-95.729137
Comanche County,Kansas,KS,Midwest,37.181442,-99.251293
Cowley County,Kansas,KS,Midwest,37.234507,-96.837247
Crawford County,Kansas,KS,Midwest,37.505821,-94.853897
Decatur County,Kansas,KS,Midwest,39.783542,-100.459708
Dickinson County,Kansas,KS,Midwest,38.867735,-97.157943
Doniphan County,Kansas,KS,Midwest,39.788502,-95.147225
Douglas County,Kansas,KS,Midwest,38.896417,-95.290947
Edwards County,Kansas,KS,Midwest,37.883595,-99.304746
Elk County,Kansas,KS,Midwest,37.456026,-96.244642
Ellis County,Kansas,KS,Midwest,38.914597,-99.317313
Ellsworth County,Kansas,KS,Midwest,38.700845,-98.205355
Finney County,Kansas,KS,Midwest,38.049808,-100.739967
Ford County,Kansas,KS,Midwest,37.688416,-99.884748
Franklin County,Kansas,KS,Midwest,38.558019,-95.278962
Geary County,Kansas,KS,Midwest,39.002139,-96.7681
Gove County,Kansas,KS,Midwest,38.917239,-100.48736
Graham County,Kansas,KS,Midwest,39.354972,-99.879894
Grant County,Kansas,KS,Midwest,37.547537,-101.299362
Gray County,Kansas,KS,Midwest,37.744513,-100.451716
Greeley County,Kansas,KS,Midwest,38.480404,-101.80597
Greenwood County,Kansas,KS,Midwest,37.879347,-96.241732
Hamilton County,Kansas,KS,Midwest,37.995244,-101.793689
Harper County,Kansas,KS,Midwest,37.188184,-98.06659
Harvey County,Kansas,KS,Midwest,38.050144,-97.436706
Haskell County,Kansas,KS,Midwest,37.554979,-100.879952
Hodgeman County,Kansas,KS,Midwest,38.087493,-99.898407
Jackson County,Kansas,KS,Midwest,39.411145,-95.794485
Jefferson County,Kansas,KS,Midwest,39.239644,-95.375314
Jewell County,Kansas,KS,Midwest,39.777005,-98.222619
Johnson County,Kansas,KS,Midwest,38.883907,-94.82233
Kearny County,Kansas,KS,Midwest,37.994461,-101.308136
Kingman County,Kansas,KS,Midwest,37.552951,-98.144529
Kiowa County,Kansas,KS,Midwest,37.561231,-99.286539
Labette County,Kansas,KS,Midwest,37.191468,-95.297473
Lane County,Kansas,KS,Midwest,38.481286,-100.466185
Leavenworth County,Kansas,KS,Midwest,39.189511,-95.038977
Lincoln County,Kansas,KS,Midwest,39.04728,-98.214284
Linn County,Kansas,KS,Midwest,38.216549,-94.844932
Logan County,Kansas,KS,Midwest,38.91327,-101.157402
Lyon County,Kansas,KS,Midwest,38.455403,-96.161641
McPherson County,Kansas,KS,Midwest,38.395812,-97.647489
Marion County,Kansas,KS,Midwest,38.359647,-97.102771
Marshall County,Kansas,KS,Midwest,39.782709,-96.521243
Meade County,Kansas,KS,Midwest,37.243886,-100.360094
Miami County,Kansas,KS,Midwest,38.566772,-94.832963
Mitchell County,Kansas,KS,Midwest,39.393026,-98.207362
Montgomery County,Kansas,KS,Midwest,37.189537,-95.742403
Morris County,Kansas,KS,Midwest,38.688204,-96.651448
Morton County,Kansas,KS,Midwest,37.185249,-101.809516
Nemaha County,Kansas,KS,Midwest,39.791043,-96.005381
Neosho County,Kansas,KS,Midwest,37.564283,-95.315682
Ness County,Kansas,KS,Midwest,38.480437,-99.908745
Norton County,Kansas,KS,Midwest,39.783867,-99.899235
Osage County,Kansas,KS,Midwest,38.650215,-95.708255
Osborne County,Kansas,KS,Midwest,39.348261,-98.767942
Ottawa County,Kansas,KS,Midwest,39.137963,-97.654802
Pawnee County,Kansas,KS,Midwest,38.181477,-99.234772
Phillips County,Kansas,KS,Midwest,39.784506,-99.34215
Pottawatomie County,Kansas,KS,Midwest,39.382187,-96.337113
Pratt County,Kansas,KS,Midwest,37.647594,-98.74012
Rawlins County,Kansas,KS,Midwest,39.786198,-101.076738
Reno County,Kansas,KS,Midwest,37.948185,-98.078346
Republic County,Kansas,KS,Midwest,39.828906,-97.650883
Rice County,Kansas,KS,Midwest,38.347178,-98.201415
Riley County,Kansas,KS,Midwest,39.29121,-96.727488
Rooks County,Kansas,KS,Midwest,39.346006,-99.324492
Rush County,Kansas,KS,Midwest,38.523596,-99.309184
Russell County,Kansas,KS,Midwest,38.91604,-98.770949
Saline County,Kansas,KS,Midwest,38.791804,-97.651478
Scott County,Kansas,KS,Midwest,38.481877,-100.90636
Sedgwick County,Kansas,KS,Midwest,37.681045,-97.461054
Seward County,Kansas,KS,Midwest,37.18096,-100.855257
Shawnee County,Kansas,KS,Midwest,39.041805,-95.755664
Sheridan County,Kansas,KS,Midwest,39.350547,-100.441228
Sherman County,Kansas,KS,Midwest,39.351352,-101.719859
Smith County,Kansas,KS,Midwest,39.78466,-98.785429
Stafford County,Kansas,KS,Midwest,38.03563,-98.719889
Stanton County,Kansas,KS,Midwest,37.565932,-101.789383
Stevens County,Kansas,KS,Midwest,37.2017,-101.317268
Sumner County,Kansas,KS,Midwest,37.236662,-97.493352
